Gambar Produk,Nama Produk,Harga Produk,Rating Produk,Terjual,Link Produk
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/2/23/1f2dff2d-6e99-46ff-a7ab-a79b86b42149.jpg.webp?ect=4g,Glow & Lovely Facial Wash Multivitamin Glow Pencerah - 100G,Rp28.322,5.0,4rb+ terjual,https://www.tokopedia.com/unilevermall/glow-lovely-facial-wash-multivitamin-glow-pencerah-100g?extParam=ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch%26whid%3D13056835
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/11/25/26c2881c-2212-4451-a63b-21b6e34f072b.jpg.webp?ect=4g,SOMETHINC Low pH Gentle Jelly Cleanser - Face Wash / Face Cleanser,Rp39.000,5.0,10rb+ terjual,https://www.tokopedia.com/somethinc/somethinc-low-ph-gentle-jelly-cleanser-face-wash-face-cleanser-15-ml?extParam=ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/9/27/bba9a2cd-7fe7-4385-b2a8-510ea2b96054.jpg.webp?ect=4g,Hadalabo Shirojyun Whitening Face Wash 100 gr,No price,4.9,4rb+ terjual,https://www.tokopedia.com/rohto-official-store/hadalabo-shirojyun-whitening-face-wash-100-gr?extParam=ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/9/12/a29fdd7d-235d-4c7e-8a2f-4f30b09c710e.png.webp?ect=4g,Innisfree Green Tea Amino Hydrating Facial Cleansing Foam 150gr,Rp124.800,4.9,7rb+ terjual,https://www.tokopedia.com/innisfree/innisfree-green-tea-amino-hydrating-facial-cleansing-foam-150gr?extParam=cmp%3D1%26ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/5/27/85b455d9-0fb3-48c3-8608-fea10542997a.jpg.webp?ect=4g,Himalaya Purifying Neem Face Wash 100ml,Rp36.125,4.9,6rb+ terjual,https://www.tokopedia.com/himalaya-id/himalaya-purifying-neem-face-wash-100ml?extParam=cmp%3D1%26ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/2/1/c129619f-d467-49e0-bbeb-3f12083e5793.jpg.webp?ect=4g,Cetaphil Gentle Skin Cleanser 500ml Sabun Pembersih Muka Skin Care,Rp203.700,4.9,1rb+ terjual,https://www.tokopedia.com/twocare/cetaphil-gentle-skin-cleanser-500ml-sabun-pembersih-muka-skin-care-1-pcs?extParam=ivf%3Dtrue%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch%26whid%3D12669178
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/4/14/626701a5-673b-4b65-b840-42a25f08dbe4.jpg.webp?ect=4g,ACNES CREAMY WASH 100 G / ACNE CLEANSER / JERAWAT/ FACIAL WASH,Rp23.902,4.9,2rb+ terjual,https://www.tokopedia.com/century-online/acnes-creamy-wash-100-g-acne-cleanser-jerawat-facial-wash?extParam=ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch%26whid%3D4002800
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/11/7/d8a13c0a-7598-4c64-843f-a63c82f4a58e.jpg.webp?ect=4g,SOMBONG 5-in-1 Face Wash With Coffee & Ginseng 100ml,Rp35.000,4.9,1rb+ terjual,https://www.tokopedia.com/sombong/sombong-5-in-1-face-wash-with-coffee-ginseng-100ml?extParam=ivf%3Dtrue%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/2/5/36f08511-0035-4484-9c38-3c0e3206780d.jpg.webp?ect=4g,KKV - Mineral Botanica First Defense Brightening & Perfect Facial Foam,No price,4.9,250+ terjual,https://www.tokopedia.com/ohsomebeauty/kkv-mineral-botanica-first-defense-brightening-perfect-facial-foam-first-defense?extParam=ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/11/18/a0b8b0b2-76ac-4de7-ae62-fe3a2b19fc09.jpg.webp?ect=4g,Hada Labo Gokujyun Face Wash 100g,No price,5.0,8rb+ terjual,https://www.tokopedia.com/nihonmart/hada-labo-gokujyun-face-wash-100g?extParam=ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/9/17/5d946358-9d14-49e8-9343-e54b0f294d33.jpg.webp?ect=4g,Paket BDL Facial Wash Papaya & Nosy Shampoo Mobil Sachet,Rp47.000,None,None,https://www.tokopedia.com/sparindo/paket-bdl-facial-wash-papaya-nosy-shampoo-mobil-sachet?extParam=ivf%3Dfalse&src=topads
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/8/7/31d03e20-f748-4441-9621-cf42b957cccb.jpg.webp?ect=4g,NPURE Marigold Deep-Cleanse Facial Wash,Rp69.000,4.9,2rb+ terjual,https://www.tokopedia.com/npure/npure-marigold-deep-cleanse-facial-wash?extParam=ivf%3Dfalse&src=topads
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/10/28/4730e86b-d591-4295-a8bf-23ddbe4d01f0.png.webp?ect=4g,CAVE Face Wash For Brightening,Rp110.000,4.9,750+ terjual,https://www.tokopedia.com/cavemensofficial/cave-face-wash-for-brightening?extParam=ivf%3Dtrue&src=topads
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/7/29/af38a651-e88f-401a-927e-2fad1ebd62b9.png.webp?ect=4g,Kahf Skin Energizing & Brightening Face Wash 50 ml Triple Pack,Rp66.360,5.0,1rb+ terjual,https://www.tokopedia.com/kahfofficial/kahf-skin-energizing-brightening-face-wash-50-ml-triple-pack?extParam=cmp%3D1%26ivf%3Dfalse&src=topads
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/11/12/b4e1249b-a540-467e-881b-0cb0dcdcd234.jpg.webp?ect=4g,Whitelab Brightening Facial Wash - Sabun Pembersih Muka Pencerah - 100Gr,Rp29.900,4.9,50rb+ terjual,https://www.tokopedia.com/whitelab/whitelab-brightening-facial-wash-sabun-pembersih-muka-pencerah-100gr?extParam=cmp%3D1%26ivf%3Dtrue&src=topads
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/7/17/27b4e96d-8188-4e90-83fd-0135e4c0c65e.jpg.webp?ect=4g,SCORA 1% Salicylic Acid D-Panthenol Gentle Low pH Cleanser Sabun Cuci Muka Sensitive Facial Wash,No price,4.9,250+ terjual,https://www.tokopedia.com/dkmall/scora-1-salicylic-acid-d-panthenol-gentle-low-ph-cleanser-sabun-cuci-muka-sensitive-facial-wash-salicylic-d1576?extParam=ivf%3Dtrue%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/12/4/d3383929-7916-47c4-aa65-a1a339123d09.jpg.webp?ect=4g,PONDS Bright Miracle Facial Foam 50G,Rp20.972,4.9,3rb+ terjual,https://www.tokopedia.com/unilevermall/ponds-bright-miracle-facial-foam-50g?extParam=cmp%3D1%26ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch%26whid%3D13056835
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/9/5/a096c70c-9045-464c-9a6a-6162b72951c5.jpg.webp?ect=4g,NIVEA MEN Personal Care Men Brightening Dark Spot Facial Foam-TwinPack,Rp63.140,4.9,10rb+ terjual,https://www.tokopedia.com/niveaofficial/nivea-men-personal-care-men-brightening-dark-spot-facial-foam-twinpack?extParam=ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/10/28/a8c18b8f-bd73-426a-b5dc-46987bf7ae1e.png.webp?ect=4g,Hada Labo Tamagohada Mild Peeling Face Wash 100g,Rp48.840,5.0,4rb+ terjual,https://www.tokopedia.com/nihonmart/hada-labo-tamagohada-mild-peeling-face-wash-100g?extParam=ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/5/21/ecffd497-4547-4382-94c8-6d906a14694f.jpg.webp?ect=4g,[FLASH SALE] Whitelab Brightening Facial Wash 30GR,No price,5.0,250+ terjual,https://www.tokopedia.com/whitelab/flash-sale-whitelab-brightening-facial-wash-30gr?extParam=ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/11/30/9409fd92-0968-4ff3-bbee-d3f0aea09ec3.png.webp?ect=4g,Glow & Lovely Bright C Glow Facial Foam - 100G,Rp29.498,5.0,1rb+ terjual,https://www.tokopedia.com/unilevermall/glow-lovely-bright-c-glow-facial-foam-100g?extParam=ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/12/4/8c0ab5e7-1350-48e5-90e5-f0b80c502291.png.webp?ect=4g,Ponds Bright Miracle Facial Wash Gentle Sabun Muka - 100G,Rp31.458,5.0,10rb+ terjual,https://www.tokopedia.com/unilevermall/ponds-bright-miracle-facial-wash-gentle-sabun-muka-100g?extParam=ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/1/17/a2a5b24b-92db-48e9-aa32-bad6d2f20419.jpg.webp?ect=4g,Ponds Age Miracle Sabun Cuci Muka Youthful Glow 100G - Sabun Antiaging,Rp48.295,5.0,4rb+ terjual,https://www.tokopedia.com/unilevermall/ponds-age-miracle-sabun-cuci-muka-youthful-glow-100g-sabun-antiaging?extParam=cmp%3D1%26ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/10/17/67dc4be4-ec6a-4c92-92a8-0875cde74aad.png.webp?ect=4g,YOU Hy! Amino AC-Ttack Anti-Acne Facial Wash 50 gram,Rp16.473,4.9,1rb+ terjual,https://www.tokopedia.com/youmakeups/you-hy-amino-ac-ttack-anti-acne-facial-wash-50-gram?extParam=cmp%3D1%26ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/5/23/9d608cd4-b6d0-43b5-bf90-0962338f6a75.jpg.webp?ect=4g,SCORA Salicylic Acid D-Panthenol Gentle Low pH Cleanser Sabun Cuci Face Wash,No price,5.0,100+ terjual,https://www.tokopedia.com/tlfofficialstore/scora-salicylic-acid-d-panthenol-gentle-low-ph-cleanser-sabun-cuci-face-wash-d-panthenol-0bcf5?extParam=ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/1/10/84fe93bc-2547-4823-8ef8-5586599cf01d.png.webp?ect=4g,Wardah Nature Daily Aloe Hydramild Facial Wash - Gel pembersih wajah,Rp20.900,5.0,10rb+ terjual,https://www.tokopedia.com/wardah-official/wardah-nature-daily-aloe-hydramild-facial-wash-gel-pembersih-wajah-60-ml?extParam=ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch%26whid%3D97508
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/6/15/3b1897d9-7ec2-47c0-8b8d-3739d8a2fd06.png.webp?ect=4g,Natasha by dr Fredi Setyawan Facial Wash Oily,Rp109.272,4.9,2rb+ terjual,https://www.tokopedia.com/natasha-skin/natasha-by-dr-fredi-setyawan-facial-wash-oily?extParam=ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/11/29/88238c56-d157-4e5f-abc8-a0ec9e104fbd.png.webp?ect=4g,PONDS Pure Bright Facial Foam - 100G,Rp33.516,5.0,4rb+ terjual,https://www.tokopedia.com/unilevermall/ponds-pure-bright-facial-foam-100g?extParam=ivf%3Dfalse%26keyword%3Dface+wash%26search_id%3D2024112504013774C531566B69313A4XYF%26shop_tier%3D2%26src%3Dsearch
